LADBS_ID,Address,Postal_Code,EBEWE_Compliance_Wave,EBEWE_Compliance_Date,Property_Type,Year_Built,Building_SQFT,LADBS_Building_Category,City_Owned,Energy_STAR_Score,Census_Tract_GEOID,Longitude,Latitude,CES_Score,CES_Score_Percentile,Disadvantaged_Community,AC_Opt,CDI,Site_EUI,Source_EUI,Total_Water_Use,Predicted_HVAC_Capacity_Tonnage_per_Unit,Predicted_HVAC_Units,Predicted_HVAC_Type,Predicted_Natural_Gas_Usage,Predicted_kwAmount,Basic_pred_energy_savings,Basic_pred_elec_savings,Basic_pred_gas_savings,Basic_pred_invest_cost,Mid_pred_energy_savings,Mid_pred_elec_savings,Mid_pred_gas_savings,Mid_pred_invest_cost,Adv1_pred_energy_savings,Adv1_pred_elec_savings,Adv1_pred_gas_savings,Adv1_pred_invest_cost,Adv2_pred_energy_savings,Adv2_pred_elec_savings,Adv2_pred_gas_savings,Adv2_pred_invest_cost
4.24616E+11,14707 TITUS ST,91402,2,1-Dec-22,,,,"20,000 to 49,999",No,,6037120020,-118.45287,34.219746,57.37375669,94.82910834,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2462E+11,8416 CEDROS AVE,91402,3,1-Dec-23,Multifamily Housing,1987,46770,"20,000 to 49,999",No,96,6037120104,-118.453545,34.22335,42.16766426,79.02635894,Yes,Eligible,,20.5,57.5,2829.9,0.243304,8,4,,,484.1441542,280.2228021,203.9216397,24512.47591,4434.56167,3920.956287,513.6053165,93839.81975,535.5016209,280.224569,255.2768785,32700.68488,-3.189533678,-4.143577731,595.4922345,102872.3396
4.24638E+11,8734 CEDROS AVE,91402,4,1-Dec-24,Multifamily Housing,1964,40895,"20,000 to 49,999",No,,6037120103,-118.453545,34.229057,42.57568463,79.61911969,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24649E+11,14651 VENTURA BLVD,91403,2,1-Dec-22,Wholesale Club/Supercenter,1999,24890,"20,000 to 49,999",No,65,6037141304,-118.45217,34.1515,27.44323767,54.71055619,No,,,42.9,118.6,227.4,,,,,,,,,,,,,,,,,,,,,
4.24652E+11,8540 CEDROS AVE,91402,1,1-Dec-21,Non-Refrigerated Warehouse,2009,75400,"50,000 to 99,999",No,100,6037120104,-118.453545,34.22558,42.16766426,79.02635894,Yes,,,3,3,601,,,,,,,,,,,,,,,,,,,,,
4.24656E+11,670 KELTON AVE,90024,2,1-Dec-22,,,,"20,000 to 49,999",No,,6037265303,-118.45277,34.06493,18.77405466,35.14945138,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24657E+11,14620 DICKENS ST,91403,2,1-Dec-22,,,,"20,000 to 49,999",No,,6037141304,-118.452515,34.1505,27.44323767,54.71055619,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24664E+11,14700 ROSCOE BLVD,91402,2,1-Dec-22,Multifamily Housing,1968,34400,"20,000 to 49,999",No,100,6037120020,-118.4534,34.221493,57.37375669,94.82910834,Yes,Eligible,Eligible,2.9,8.1,4078.2,0.165849,6,4,1165.700597,28.9304,273.905422,171.5131222,102.3927387,26396.59996,3185.209184,2808.059447,377.1496878,101052.7126,296.9528858,171.5150632,125.4376208,35214.18647,-0.452198708,-0.587213018,278.1281372,110779.507
4.24664E+11,8430 CEDROS AVE,91402,5,1-Dec-25,Multifamily Housing,1987,31110,"20,000 to 49,999",No,100,6037120104,-118.453545,34.223545,42.16766426,79.02635894,Yes,Eligible,,21.1,59.1,1591.9,0.209582,6,4,,,379.3134621,210.5679281,168.7456004,22633.66414,2894.598218,2553.233912,341.3642621,86647.26368,423.1138356,210.5687581,212.5449944,30194.27012,-3.282085806,-4.264011361,502.6517417,94987.46649
4.24665E+11,11900 W OLYMPIC BLVD,90064,5,1-Dec-25,,,,"100,000+",No,,6037267600,-118.45109,34.03284,28.82059401,57.49779291,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24681E+11,8520 CEDROS AVE,91402,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037120104,-118.453545,34.225292,42.16766426,79.02635894,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24686E+11,14699 RAYEN ST,91402,2,1-Dec-22,,,,"20,000 to 49,999",No,,6037119340,-118.4534,34.23181,44.93345018,82.74687855,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24703E+11,6306 CEDROS AVE,91411,2,1-Dec-22,,,,"20,000 to 49,999",No,,6037128303,-118.45307,34.184788,57.94483674,95.30836171,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24707E+11,11835 W OLYMPIC BLVD,90064,2,1-Dec-22,Office,1985,447252,"100,000+",No,91,6037267600,-118.45021,34.03307,28.82059401,57.49779291,No,Ineligible,,44.9,110.5,5486,21.855777,,,,,,,,241731.1093,65540.7837,60609.99186,4930.791212,925406.4672,,,,322479.5758,,,,1014481.151
4.24715E+11,14695 CHASE ST,91402,1,1-Dec-21,Multifamily Housing,1961,21900,"20,000 to 49,999",No,82,6037120104,-118.45333,34.224747,42.16766426,79.02635894,Yes,Eligible,,44.6,72.9,1778.1,0.270909,4,4,,,479.2285778,237.6584947,241.5695984,25220.0338,2054.068662,1813.477988,240.5906435,96548.52635,547.0508491,237.6575914,309.3933583,33644.59719,-6.935824525,-9.011276995,758.5487742,105841.7718
4.24733E+11,14689 NORDHOFF ST,91402,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037119320,-118.45315,34.235435,41.04940974,77.48770337,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24735E+11,445 LANDFAIR AVE,90024,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037265304,-118.45208,34.069378,23.31176376,45.88220457,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24737E+11,2904 WASHINGTON BLVD,90291,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037274100,-118.45159,33.98876,20.65694948,40.00504477,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24738E+11,14695 PARTHENIA ST,91402,3,1-Dec-23,Multifamily Housing,1985,41223,"20,000 to 49,999",No,95,6037120103,-118.452902,34.228363,42.57568463,79.61911969,Yes,Eligible,,49.2,82.2,4141.2,0.353683,7,4,,,648.9741923,340.6491435,308.3247465,24141.3223,3925.340114,3472.12192,453.2181358,92418.95197,732.9657113,340.6491451,392.3165795,32205.55019,-7.652030849,-9.941587898,948.6121139,101314.7067
4.24748E+11,14622 VENTURA BLVD,91403,3,1-Dec-23,,,,"50,000 to 99,999",No,,6037141304,-118.45174,34.151417,27.44323767,54.71055619,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24751E+11,14690 NORDHOFF ST,91402,2,1-Dec-22,Multifamily Housing,1990,39942,"20,000 to 49,999",No,69,6037119340,-118.45327,34.235428,44.93345018,82.74687855,Yes,Eligible,,56.2,94.2,4270.6,0.260924,7,4,,,689.5902137,355.6778109,333.9119574,25054.21752,3809.448538,3370.167105,439.2813773,95913.74062,781.5716168,355.6773856,425.89429,33423.39122,-8.740448219,-11.35574032,1035.094118,105145.885
4.2476E+11,9040 CEDROS AVE,91402,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037119340,-118.453545,34.234116,44.93345018,82.74687855,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24766E+11,540 S MIDVALE AVE,90024,5,1-Dec-25,,,,"100,000+",No,,6037265304,-118.45243,34.06743,23.31176376,45.88220457,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24778E+11,14639 BURBANK BLVD,91411,5,1-Dec-25,,,,"50,000 to 99,999",No,,6037128400,-118.451775,34.17212,50.87002861,89.69605247,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2478E+11,14640 BURBANK BLVD,91411,1,1-Dec-21,Multifamily Housing,1981,31016,"20,000 to 49,999",No,100,6037128802,-118.45181,34.17211,27.06788086,54.02951192,No,Eligible,,23.8,32.6,,0.217995,,,,,397.7377429,218.1776776,179.5600818,22650.3396,2889.668879,2549.279013,340.3898226,86711.10145,444.8294397,218.1783658,226.6510061,30216.51589,-3.701922995,-4.809490209,538.5529068,95057.44894
4.2478E+11,14687 RAYEN ST,91402,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037119340,-118.45311,34.23181,44.93345018,82.74687855,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24782E+11,14684 RAYEN ST,91402,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037120103,-118.45291,34.231796,42.57568463,79.61911969,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24785E+11,475 GAYLEY AVE,90024,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037265304,-118.45201,34.070385,23.31176376,45.88220457,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2479E+11,8834 CEDROS AVE,91402,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037120103,-118.453545,34.23056,42.57568463,79.61911969,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24792E+11,9010 CEDROS AVE,91402,4,1-Dec-24,,,,"50,000 to 99,999",No,,6037119340,-118.453545,34.233524,44.93345018,82.74687855,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24795E+11,14660 ARMINTA ST,91402,3,1-Dec-23,Manufacturing/Industrial Plant,1952,40740,"20,000 to 49,999",No,,6037120030,-118.45311,34.213387,51.34610756,90.21314163,Yes,,,72.4,157.4,731.4,,,,,,,,,,,,,,,,,,,,,
4.24802E+11,8824 CEDROS AVE,91402,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037120103,-118.453545,34.23041,42.57568463,79.61911969,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24802E+11,9022 CEDROS AVE,91402,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037119340,-118.453545,34.23376,44.93345018,82.74687855,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24804E+11,8808 CEDROS AVE,91402,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037120103,-118.453545,34.23017,42.57568463,79.61911969,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24819E+11,1140 VENICE BLVD,90291,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037224320,-118.2805,34.042156,45.34526371,83.40269895,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2483E+11,2027 S STONER AVE,90025,1,1-Dec-21,,,,"20,000 to 49,999",Yes,,6037267600,-118.45084,34.036045,28.82059401,57.49779291,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2483E+11,14649 VICTORY BLVD,91411,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037127806,-118.45197,34.186665,44.91527837,82.68381889,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24834E+11,2036 S WESTGATE AVE,90025,2,1-Dec-22,,,,"20,000 to 49,999",No,,6037267600,-118.45263,34.03478,28.82059401,57.49779291,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24834E+11,14646 SHERMAN WAY,91405,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037127803,-118.45224,34.20107,48.87588456,87.76642704,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24843E+11,14641 DELANO ST,91411,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037128303,-118.45182,34.18265,57.94483674,95.30836171,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24846E+11,14642 SYLVAN ST,91411,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037128303,-118.45186,34.184647,57.94483674,95.30836171,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24847E+11,8503 TOBIAS AVE,91402,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037120104,-118.45165,34.225018,42.16766426,79.02635894,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24872E+11,14646 BLYTHE ST,91402,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037120030,-118.45183,34.215206,51.34610756,90.21314163,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2488E+11,14650 SHERMAN WAY,91405,1,1-Dec-21,,,,"50,000 to 99,999",No,,6037127803,-118.45229,34.201065,48.87588456,87.76642704,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24889E+11,1610 BUTLER AVE,90025,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037267300,-118.45163,34.045204,37.0576717,71.81233447,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24892E+11,14649 SATICOY ST,91405,2,1-Dec-22,Multifamily Housing,2005,28064,"20,000 to 49,999",No,71,6037127210,-118.452415,34.20846,54.33918793,92.64724429,Yes,Eligible,,52.5,94.3,2113.2,0.218396,5,4,,,579.6126878,289.9997619,289.6123852,23533.68064,2650.290528,2341.736102,308.5543869,90092.74943,660.6223639,289.998828,370.6236424,31394.93039,-8.164543787,-10.60763045,907.1242999,98764.5963
4.24911E+11,14650 PARTHENIA ST,91402,3,1-Dec-23,,,,"100,000+",No,,6037120104,-118.4518,34.227825,42.16766426,79.02635894,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24912E+11,14669 RAYEN ST,91402,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037119340,-118.45267,34.231808,44.93345018,82.74687855,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24916E+11,11801 MISSISSIPPI AVE,90025,2,1-Dec-22,,,,"20,000 to 49,999",No,,6037267600,-118.45101,34.03444,28.82059401,57.49779291,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24923E+11,8929 TOBIAS AVE,91402,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037119340,-118.45165,34.232227,44.93345018,82.74687855,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24933E+11,14675 NORDHOFF ST,91402,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037119320,-118.4528,34.235435,41.04940974,77.48770337,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24934E+11,14647 ARMINTA ST,91402,2,1-Dec-22,,,,"20,000 to 49,999",No,,6037120030,-118.45213,34.2134,51.34610756,90.21314163,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24937E+11,14630 WYANDOTTE ST,91405,2,1-Dec-22,,,,"50,000 to 99,999",No,,6037127220,-118.451485,34.203007,58.65827928,95.80022701,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24941E+11,1718 FEDERAL AVE,90025,1,1-Dec-21,Multifamily Housing,1962,20042,"20,000 to 49,999",No,44,6037267300,-118.45182,34.04221,37.0576717,71.81233447,No,Eligible,,63.6,102.4,1128.8,0.352623,4,4,,,600.0271657,285.5262845,314.5000283,25193.57467,1908.973081,1688.396955,220.5760983,96447.23425,690.3302746,285.5243109,404.8061797,33609.29958,-9.890177372,-12.84977187,1002.827557,105730.7299
4.24944E+11,14668 NORDHOFF ST,91402,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037119340,-118.45291,34.235424,44.93345018,82.74687855,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24962E+11,6200 VISTA DEL MAR,90293,2,1-Dec-22,Multifamily Housing,1964,129177,"100,000+",No,95,6037278102,-118.45069,33.962578,20.36724734,39.23571699,No,Eligible,,13.7,22.7,4425.5,0.42201,22,4,,,935.4756582,603.8370679,331.6399506,42320.33399,13583.15141,12162.69143,1420.459791,162012.7044,1015.470146,603.8434334,411.6261887,56457.12458,-2.136080419,-2.773897839,942.2216083,177607.182
4.24967E+11,14664 ROSCOE BLVD,91402,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037120020,-118.45225,34.2215,57.37375669,94.82910834,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24976E+11,8943 TOBIAS AVE,91402,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037119340,-118.45165,34.232388,44.93345018,82.74687855,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2498E+11,8427 TOBIAS AVE,91402,5,1-Dec-25,Multifamily Housing,1959,30506,"20,000 to 49,999",No,83,6037120104,-118.45165,34.2235,42.16766426,79.02635894,Yes,Eligible,,44.9,77.9,2214.2,0.609593,6,4,,,543.3141962,278.6838956,264.6299303,39146.1275,2872.826129,2537.581114,335.2449723,149861.057,616.2486568,278.6834894,337.5652179,52222.59818,-6.982883577,-9.072317645,820.5987591,164285.8819
4.24981E+11,8437 TOBIAS AVE,91402,5,1-Dec-25,Multifamily Housing,1959,30506,"20,000 to 49,999",No,77,6037120104,-118.45165,34.223637,42.16766426,79.02635894,Yes,Eligible,,47.5,82.5,2301,0.633741,6,4,,,561.699723,286.4304172,275.2688888,39192.14009,2876.80065,2541.498412,335.3021953,150037.2046,637.8527496,286.4298799,351.4229345,52283.98094,-7.387175553,-9.59759811,855.770137,164478.9845
4.24985E+11,11050 STRATHMORE DR,90024,4,1-Dec-24,,,,"100,000+",No,,6037265305,-118.45162,34.06428,20.2293864,38.90780679,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25E+11,1818 BARRY AVE,90025,2,1-Dec-22,,,,"20,000 to 49,999",No,,6037267600,-118.45154,34.04021,28.82059401,57.49779291,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25012E+11,11854 W OLYMPIC BLVD,90064,4,1-Dec-24,,,,"50,000 to 99,999",No,,6037267600,-118.450386,34.033005,28.82059401,57.49779291,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25012E+11,516 GLENROCK AVE,90024,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037265304,-118.45144,34.06784,23.31176376,45.88220457,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25015E+11,8445 TOBIAS AVE,91402,1,1-Dec-21,Multifamily Housing,1958,39642,"20,000 to 49,999",No,76,6037120104,-118.45165,34.223747,42.16766426,79.02635894,Yes,Eligible,,42.7,71.7,2104.5,0.647939,7,4,,,592.0420867,314.0888854,277.9529948,40982.15879,3759.226366,3323.541978,435.6843322,156889.8388,667.1531235,314.0891237,353.0639863,54671.94198,-6.641225593,-8.628307491,850.5453143,171991.2168
4.25016E+11,9129 TOBIAS AVE,91402,1,1-Dec-21,Multifamily Housing,1989,26085,"20,000 to 49,999",No,98,6037119320,-118.45165,34.23614,41.04940974,77.48770337,Yes,Eligible,,42.2,71.2,2451.4,0.272401,5,4,,,492.5605066,250.0968199,242.4633038,22266.36764,2445.924329,2159.361632,286.5626598,85241.16183,559.7323577,250.0962879,309.6361318,29704.28097,-6.5628313,-8.526612489,754.4954932,93446.02078
4.25022E+11,14633 MAGNOLIA BLVD,91403,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037128802,-118.45171,34.16486,27.06788086,54.02951192,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25022E+11,14624 FRIAR ST,91411,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037128303,-118.45152,34.185665,57.94483674,95.30836171,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25025E+11,14630 SATICOY ST,91405,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037127220,-118.45213,34.20845,58.65827928,95.80022701,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25027E+11,12121 W PICO BLVD,90064,1,1-Dec-21,Strip Mall,2000,31499,"20,000 to 49,999",No,,6037267600,-118.45047,34.02925,28.82059401,57.49779291,No,,,78.4,219.6,402.5,,,,,,,,,,,,,,,,,,,,,
4.25031E+11,555 GLENROCK AVE,90024,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037265304,-118.451004,34.066883,23.31176376,45.88220457,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25037E+11,14630 BLYTHE ST,91402,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037120030,-118.45154,34.21521,51.34610756,90.21314163,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25053E+11,11811 W OLYMPIC BLVD,90064,5,1-Dec-25,K-12 School,1974,50000,"50,000 to 99,999",No,79,6037267600,-118.45,34.033142,28.82059401,57.49779291,No,,,33.4,86.5,735.3,,,,,,,,,,,,,,,,,,,,,
4.25059E+11,9009 TOBIAS AVE,91402,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037119340,-118.45165,34.233482,44.93345018,82.74687855,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25075E+11,8759 TOBIAS AVE,91402,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037120103,-118.45166,34.229214,42.57568463,79.61911969,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25076E+11,8525 TOBIAS AVE,91402,4,1-Dec-24,Multifamily Housing,1985,195032,"100,000+",No,99,6037120104,-118.45165,34.225304,42.16766426,79.02635894,Yes,Eligible,,26,53.8,13390.9,0.679518,33,4,,,1331.481223,876.5368321,454.9461005,49799.86954,22190.45076,20044.22036,2146.230126,190646.2162,1448.314616,876.5453546,571.7687282,66435.14295,-4.051829696,-5.262179402,1347.394293,208996.8027
4.25078E+11,8749 TOBIAS AVE,91402,1,1-Dec-21,Multifamily Housing,1960,20591,"20,000 to 49,999",No,88,6037120103,-118.45166,34.22905,42.57568463,79.61911969,Yes,Eligible,,43.8,76.8,1413.8,0.263896,4,4,,,464.0268011,229.1192977,234.9070147,25040.41894,1930.066922,1703.889182,226.177711,95860.91626,530.1270177,229.1183559,301.0087661,33404.98334,-6.811364635,-8.849586625,738.7574536,105087.9761
4.2508E+11,8835 TOBIAS AVE,91402,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037120103,-118.45165,34.230446,42.57568463,79.61911969,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25082E+11,8817 TOBIAS AVE,91402,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037120103,-118.45165,34.230156,42.57568463,79.61911969,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25092E+11,691 LEVERING AVE,90024,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037265304,-118.450554,34.065777,23.31176376,45.88220457,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25098E+11,14610 DELANO ST,91411,2,1-Dec-22,,,,"20,000 to 49,999",No,,6037128303,-118.451256,34.18264,57.94483674,95.30836171,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25099E+11,14623 SYLVAN ST,91411,1,1-Dec-21,Multifamily Housing,1978,25600,"20,000 to 49,999",No,,6037128303,-118.451485,34.184658,57.94483674,95.30836171,Yes,Eligible,,37.6,70.2,1637.5,0.264816,5,4,,,456.5369837,234.1283916,222.4082853,23825.42516,2392.821861,2111.694353,281.1274729,91209.61959,517.746989,234.1280628,283.6189659,31784.12998,-5.847522393,-7.597245818,688.9970199,99988.97041
4.25101E+11,14615 SHERMAN WAY,91405,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037127220,-118.45095,34.2012,58.65827928,95.80022701,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25108E+11,9027 TOBIAS AVE,91402,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037119340,-118.45165,34.233833,44.93345018,82.74687855,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25109E+11,14617 VANOWEN ST,91405,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037127803,-118.451515,34.19393,48.87588456,87.76642704,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25109E+11,14625 SATICOY ST,91405,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037127210,-118.45166,34.20846,54.33918793,92.64724429,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25109E+11,14617 KESWICK ST,91405,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037127210,-118.4518,34.210278,54.33918793,92.64724429,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25122E+11,14624 SHERMAN WAY,91405,4,1-Dec-24,,,,"50,000 to 99,999",No,,6037127803,-118.45194,34.2011,48.87588456,87.76642704,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25124E+11,11801 W OLYMPIC BLVD,90064,4,1-Dec-24,,,,"50,000 to 99,999",No,,6037267600,-118.44991,34.033173,28.82059401,57.49779291,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25131E+11,14622 SHERMAN WAY,91405,4,1-Dec-24,Parking,2016,30498,"100,000+",No,,6037127803,-118.45192,34.201103,48.87588456,87.76642704,Yes,,,7.3,20.4,,,,,,,,,,,,,,,,,,,,,,
4.25134E+11,1663 S BUTLER AVE,90025,3,1-Dec-23,Police Station,1990,29505,"7,500 to 14,999",Yes,,6037267300,-118.45092,34.04436,37.0576717,71.81233447,No,,,214.2,490.6,477.6,,,,,,,,,,,,,,,,,,,,,
4.25148E+11,14615 SATICOY ST,91405,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037127210,-118.45145,34.20846,54.33918793,92.64724429,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2515E+11,14600 SHERMAN WAY,91405,2,1-Dec-22,,,,"50,000 to 99,999",No,,6037127803,-118.45162,34.201153,48.87588456,87.76642704,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25165E+11,14630 W PLUMMER ST,91402,3,1-Dec-23,Fire Station,2010,14500,"20,000 to 49,999",Yes,,6037119320,-118.451355,34.24267,41.04940974,77.48770337,Yes,,,28.9,66.4,24736.4,,,,,,,,,,,,,,,,,,,,,
4.25176E+11,14565 LANARK ST,91402,2,1-Dec-22,,,,"20,000 to 49,999",No,,6037120020,-118.45045,34.217945,57.37375669,94.82910834,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25181E+11,14612 SATICOY ST,91405,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037127220,-118.45141,34.20845,58.65827928,95.80022701,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25192E+11,500 LANDFAIR AVE,90024,2,1-Dec-22,Residence Hall/Dormitory,1972,35210,"50,000 to 99,999",No,1,6037265304,-118.451,34.0685,23.31176376,45.88220457,No,,,138.5,295,4088.5,,,,,,,,,,,,,,,,,,,,,
4.25201E+11,510 LANDFAIR AVE,90024,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037265304,-118.45088,34.06839,23.31176376,45.88220457,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25208E+11,535 GAYLEY AVE,90024,4,1-Dec-24,Multifamily Housing,1970,40000,"20,000 to 49,999",No,100,6037265304,-118.4505,34.06941,23.31176376,45.88220457,No,Eligible,,27.2,45.7,1788.6,0.263248,7,4,,,484.9237486,269.5384284,215.3853974,25533.82192,3770.839851,3331.558688,439.2811069,97749.78487,541.036405,269.5394692,271.4968356,34063.20388,-4.231040486,-5.496845744,643.1705245,107158.6571
4.25211E+11,11820 W OLYMPIC BLVD,90064,4,1-Dec-24,Non-Refrigerated Warehouse,2007,102576,"100,000+",No,4,6037267600,-118.45008,34.0331,28.82059401,57.49779291,No,,,53.9,117.2,1371.2,,,,,,,,,,,,,,,,,,,,,
4.25217E+11,8728 TOBIAS AVE,91402,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037120103,-118.451645,34.228725,42.57568463,79.61911969,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25224E+11,2403 WALNUT AVE,90291,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037273800,-118.44992,33.99505,21.68399983,42.4265355,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2523E+11,14605 HAYNES ST,91411,3,1-Dec-23,Worship Facility,1948,25398,"20,000 to 49,999",No,,6037127806,-118.45115,34.189686,44.91527837,82.68381889,Yes,,,,,439.1,,,,,,,,,,,,,,,,,,,,,
